,0
13130,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
13131,Shield:Sturdy white leather buckler with a penguin painted on it
13132,Shield:Tall tower shield painted a mottled green and gold (1)
13133,Shield:Tall tower shield painted a mottled green and gold (2)
13134,Shield:Targe (leather)
13135,Shield:Targe (metal)
13136,Shield:Targe painted with a stylized hemidemisemiquaver
13137,Shield:Target shield
13138,Shield:Target shield (leather)
13139,Shield:Target shield (metal)
13140,Shield:Target shield emblazoned with a jester's jovial face
13141,Shield:Target shield painted with a pair of crests
13142,Shield:Tarnished target shield displaying a large tankard
13143,Shield:Tarnished target shield embossed with a rearing stallion
13144,Shield:Tarnished target shield etched with a broken-hearted turnip
13145,Shield:Tarnished tower shield etched with a broken hearted turnip
13146,Shield:Thick leather variog surmounted with a blackened steel boss
13147,Shield:Tiny black shield stamped with a goblin skull
13148,Shield:Tower shield (1)
13149,Shield:Tower shield (2)
13150,Shield:Tower shield (crafted)
13151,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
13152,Shield:Tower shield emblazoned with a red and yellow sun
13153,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
13154,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
13155,Shield:Tower shield painted in quadrants of blue and gold
13156,Shield:Tower shield painted in quadrants of red and black
13157,Shield:Tower shield painted with a charging bull
13158,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
13159,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
13160,Shield:Tower shield twined with images of several vengeful adders
13161,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
13162,Shield:Triangular ceremonial sipar accented with blue gold trim
13163,Shield:Triangular medium shield centered with a semicircle of oravir spikes
13164,Shield:Triangular shield covered with a layer of shark skin
13165,Shield:Triangular shield embellished with ornate etching
13166,Shield:Triangular sipar
13167,Shield:Triangular sipar embossed with a circle bounded by a square
13168,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
13169,Shield:Triangular steel sipar embellished with the image of a flying pig
13170,Shield:Triple-reinforced vardite pavise shield
13171,Shield:Turtle shell shield
13172,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
13173,Shield:Vardite kite shield painted with two crossed wands over a golden key
13174,Shield:Vardite tower shield depicting a snarling razortusk boar
13175,Shield:Variog
13176,Shield:Warrior's shield shaped into the visage of Saint Garrock
13177,Shield:Warrior's tower shield
13178,Shield:Weatherbeaten buckler crafted from broken deck boards
13179,Shield:White enameled tower shield artfully decorated with ruby roses
13180,Shield:White kite shield
13181,Shield:White kite shield featuring a stylized red la'tami
13182,Shield:White kite shield painted with a large yellow lightning bolt
13183,Shield:White kite shield painted with notes and clefs
13184,Shield:White oval shield embossed with a rearing stallion
13185,Shield:White oval shield painted with a still life
13186,Shield:White painted kite shield with orange flowers
13187,Shield:White painted targe with blue flowers
13188,Shield:White tower shield embellished with a simple blue circle
13189,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
13190,Shield:Wide steel tower shield inset with a seaglass mosaic
13191,Shield:Wooden food tray
13192,Shield:Wooden medium shield with a smeared red handprint
13193,Shield:Wooden shield painted with a trio of black galleons
13194,Shield:Zingana carving board shield
13195,Shield:Studded metal targe polished to a fine gleam
13196,Shield:Studded sand-scarred shield
13197,Shield:Studded steel shield with a central boss shaped like a snarling lion
13198,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
13199,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
13200,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
13201,Shield:Sturdy white leather buckler with a penguin painted on it
13202,Shield:Tall tower shield painted a mottled green and gold (1)
13203,Shield:Tall tower shield painted a mottled green and gold (2)
13204,Shield:Targe (leather)
13205,Shield:Targe (metal)
13206,Shield:Targe painted with a stylized hemidemisemiquaver
13207,Shield:Target shield
13208,Shield:Target shield (leather)
13209,Shield:Target shield (metal)
13210,Shield:Target shield emblazoned with a jester's jovial face
13211,Shield:Target shield painted with a pair of crests
13212,Shield:Tarnished target shield displaying a large tankard
13213,Shield:Tarnished target shield embossed with a rearing stallion
13214,Shield:Tarnished target shield etched with a broken-hearted turnip
13215,Shield:Tarnished tower shield etched with a broken hearted turnip
13216,Shield:Thick leather variog surmounted with a blackened steel boss
13217,Shield:Tiny black shield stamped with a goblin skull
13218,Shield:Tower shield (1)
13219,Shield:Tower shield (2)
13220,Shield:Tower shield (crafted)
13221,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
13222,Shield:Tower shield emblazoned with a red and yellow sun
13223,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
13224,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
13225,Shield:Tower shield painted in quadrants of blue and gold
13226,Shield:Tower shield painted in quadrants of red and black
13227,Shield:Tower shield painted with a charging bull
13228,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
13229,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
13230,Shield:Tower shield twined with images of several vengeful adders
13231,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
13232,Shield:Triangular ceremonial sipar accented with blue gold trim
13233,Shield:Triangular medium shield centered with a semicircle of oravir spikes
13234,Shield:Triangular shield covered with a layer of shark skin
13235,Shield:Triangular shield embellished with ornate etching
13236,Shield:Triangular sipar
13237,Shield:Triangular sipar embossed with a circle bounded by a square
13238,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
13239,Shield:Triangular steel sipar embellished with the image of a flying pig
13240,Shield:Triple-reinforced vardite pavise shield
13241,Shield:Turtle shell shield
13242,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
13243,Shield:Vardite kite shield painted with two crossed wands over a golden key
13244,Shield:Vardite tower shield depicting a snarling razortusk boar
13245,Shield:Variog
13246,Shield:Warrior's shield shaped into the visage of Saint Garrock
13247,Shield:Warrior's tower shield
13248,Shield:Weatherbeaten buckler crafted from broken deck boards
13249,Shield:White enameled tower shield artfully decorated with ruby roses
13250,Shield:White kite shield
13251,Shield:White kite shield featuring a stylized red la'tami
13252,Shield:White kite shield painted with a large yellow lightning bolt
13253,Shield:White kite shield painted with notes and clefs
13254,Shield:White oval shield embossed with a rearing stallion
13255,Shield:White oval shield painted with a still life
13256,Shield:White painted kite shield with orange flowers
13257,Shield:White painted targe with blue flowers
13258,Shield:White tower shield embellished with a simple blue circle
13259,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
13260,Shield:Wide steel tower shield inset with a seaglass mosaic
13261,Shield:Wooden food tray
13262,Shield:Wooden medium shield with a smeared red handprint
13263,Shield:Wooden shield painted with a trio of black galleons
13264,Shield:Zingana carving board shield
13265,Shield:Studded metal targe polished to a fine gleam
13266,Shield:Studded sand-scarred shield
13267,Shield:Studded steel shield with a central boss shaped like a snarling lion
13268,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
13269,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
13270,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
13271,Shield:Sturdy white leather buckler with a penguin painted on it
13272,Shield:Tall tower shield painted a mottled green and gold (1)
13273,Shield:Tall tower shield painted a mottled green and gold (2)
13274,Shield:Targe (leather)
13275,Shield:Targe (metal)
13276,Shield:Targe painted with a stylized hemidemisemiquaver
13277,Shield:Target shield
13278,Shield:Target shield (leather)
13279,Shield:Target shield (metal)
13280,Shield:Target shield emblazoned with a jester's jovial face
13281,Shield:Target shield painted with a pair of crests
13282,Shield:Tarnished target shield displaying a large tankard
13283,Shield:Tarnished target shield embossed with a rearing stallion
13284,Shield:Tarnished target shield etched with a broken-hearted turnip
13285,Shield:Tarnished tower shield etched with a broken hearted turnip
13286,Shield:Thick leather variog surmounted with a blackened steel boss
13287,Shield:Tiny black shield stamped with a goblin skull
13288,Shield:Tower shield (1)
13289,Shield:Tower shield (2)
13290,Shield:Tower shield (crafted)
13291,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
13292,Shield:Tower shield emblazoned with a red and yellow sun
13293,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
13294,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
13295,Shield:Tower shield painted in quadrants of blue and gold
13296,Shield:Tower shield painted in quadrants of red and black
